#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Convenzione,Lotto,Valore_economico_consumi,Numero_Ordini,N_PA,N_PO
"2018","COMUNI","MARCHE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","6814015,43","73","51","55"
"2018","COMUNI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","2987495,78","80","51","53"
"2018","COMUNI","MARCHE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","1256877,79","50","43","44"
"2018","COMUNI","MARCHE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","871244,11","103","51","58"
"2018","COMUNI","MARCHE","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","100486,87","37","19","20"
"2018","COMUNI","MARCHE","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","279194,4","53","25","25"
"2018","COMUNI","MARCHE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- MARCHE, TOSCANA, UMBRIA","473962,2","76","28","29"
"2018","COMUNI","MOLISE","LAZIO","ENERGIA ELETTRICA 13","PUGLIA, ABRUZZO, MOLISE","365,5","1","1","1"
"2018","COMUNI","MOLISE","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","658224,65","32","22","22"
"2018","COMUNI","MOLISE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","115797,58","18","18","18"
"2018","COMUNI","MOLISE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","223666,26","30","18","18"
"2018","COMUNI","MOLISE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - PUGLIA, MOLISE","1977,05","1","1","1"
"2018","COMUNI","MOLISE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- PUGLIA, MOLISE","6880,91","2","2","2"
"2018","COMUNI","PUGLIA","LAZIO","ENERGIA ELETTRICA 13","PUGLIA, ABRUZZO, MOLISE","44586,57","4","4","4"
"2018","COMUNI","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","9192955,05","72","56","59"
"2018","COMUNI","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","889214,52","111","79","100"
"2018","COMUNI","PUGLIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1209847,37","155","86","110"
"2018","COMUNI","PUGLIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - PUGLIA, MOLISE","218719,13","46","36","37"
"2018","COMUNI","UMBRIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","5168930,06","44","30","30"
"2018","COMUNI","UMBRIA","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","2430148,82","46","25","25"
"2018","COMUNI","UMBRIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","521764,02","72","35","38"
"2018","COMUNI","UMBRIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","343585,22","39","18","21"
"2018","COMUNI","UMBRIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","35388,11","16","9","9"
"2018","COMUNI","UMBRIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","32118,75","6","4","4"
"2018","COMUNI","UMBRIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- MARCHE, TOSCANA, UMBRIA","12551,43","3","2","2"
"2018","COMUNI","VENETO","LAZIO","ENERGIA ELETTRICA 15","VENETO","24116893,26","269","201","206"
"2018","COMUNI","VENETO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","1936202,82","186","165","176"
"2018","COMUNI","VENETO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1931448,81","341","205","222"
"2018","COMUNI","VENETO","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","161201,63","52","30","31"
"2018","COMUNI","ABRUZZO","LAZIO","ENERGIA ELETTRICA 13","PUGLIA, ABRUZZO, MOLISE","8792,11","2","2","2"
"2018","COMUNI","ABRUZZO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","3821711,29","66","49","49"
"2018","COMUNI","ABRUZZO","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","557778,73","26","22","23"
"2018","COMUNI","ABRUZZO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","586523,96","87","40","41"
"2018","COMUNI","ABRUZZO","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- LAZIO, ABRUZZO","78121,66","16","7","7"
"2018","COMUNI","LIGURIA","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","8359137,06","48","29","31"
"2018","COMUNI","LIGURIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","762918,26","64","40","52"
"2018","COMUNI","LIGURIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","505042,82","63","39","46"
"2018","COMUNI","LIGURIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","46339,98","16","15","16"
"2018","COMUNI","SICILIA","LAZIO","GAS NATURALE 9","CALABRIA, SICILIA","290401,66","17","16","16"
"2018","COMUNI","SICILIA","LAZIO","ENERGIA ELETTRICA 13","CALABRIA, SICILIA","749125,5","16","12","12"
"2018","COMUNI","SICILIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","25463186,55","92","67","73"
"2018","COMUNI","SICILIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","2324718,22","144","113","128"
"2018","COMUNI","SICILIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","4733358,54","414","149","212"
"2018","COMUNI","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","384394,16","113","57","59"
"2018","COMUNI","SICILIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - CALABRIA, SICILIA","95633,71","7","3","4"
"2018","COMUNI","SICILIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- SICILIA","237658,57","20","6","6"
"2018","COMUNI","TOSCANA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","6140761,57","71","42","43"
"2018","COMUNI","TOSCANA","LAZIO","ENERGIA ELETTRICA 15","TOSCANA","4492124,99","67","43","45"
"2018","COMUNI","TOSCANA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","2356050,19","185","123","133"
"2018","COMUNI","TOSCANA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1111455,17","121","49","54"
"2018","COMUNI","TOSCANA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","520171,13","177","55","58"
"2018","COMUNI","TOSCANA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","232605,67","30","7","7"
"2018","COMUNI","TOSCANA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO?	- MARCHE, TOSCANA, UMBRIA","135883,15","19","8","8"
"2018","COMUNI","CALABRIA","LAZIO","GAS NATURALE 9","CALABRIA, SICILIA","100691,65","3","3","3"
"2018","COMUNI","CALABRIA","LAZIO","ENERGIA ELETTRICA 13","CALABRIA, SICILIA","7369,12","8","7","7"
"2018","COMUNI","CALABRIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 9 - CALABRIA, SICILIA","8136812,28","28","24","24"
"2018","COMUNI","CALABRIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","1762462,99","173","139","156"
"2018","COMUNI","CALABRIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1521250,86","213","86","106"
"2018","COMUNI","CALABRIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - CALABRIA, SICILIA","262459,62","67","53","57"
"2018","COMUNI","CALABRIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - CALABRIA, SICILIA","31027,25","8","6","6"
"2018","COMUNI","CALABRIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- CAMPANIA, BASILICATA, CALABRIA ","20826,33","9","7","7"
"2018","COMUNI","CAMPANIA","LAZIO","ENERGIA ELETTRICA 13","CAMPANIA, BASILICATA","49430,66","8","8","8"
"2018","COMUNI","CAMPANIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 7 - CAMPANIA, BASILICATA","12094789,82","65","42","46"
"2018","COMUNI","CAMPANIA","LAZIO","ENERGIA ELETTRICA 15","CAMPANIA","11338916,06","105","58","62"
"2018","COMUNI","CAMPANIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","1165596,44","111","86","105"
"2018","COMUNI","CAMPANIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1579441,72","193","111","121"
"2018","COMUNI","CAMPANIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","92478,29","7","3","4"
"2018","COMUNI","CAMPANIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- CAMPANIA, BASILICATA, CALABRIA ","109278,45","11","3","6"
"2018","COMUNI","PIEMONTE","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","1989483,03","360","319","348"
"2018","COMUNI","PIEMONTE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1440663,96","307","188","211"
"2018","COMUNI","PIEMONTE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","236124,07","60","49","49"
"2018","COMUNI","SARDEGNA","LAZIO","ENERGIA ELETTRICA 13","SARDEGNA","4144,82","7","7","7"
"2018","COMUNI","SARDEGNA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 10 - SARDEGNA","9876209","182","130","138"
"2018","COMUNI","SARDEGNA","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","8391878,57","185","135","143"
"2018","COMUNI","SARDEGNA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","634094,43","137","108","121"
"2018","COMUNI","SARDEGNA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","895576,03","116","73","85"
"2018","COMUNI","SARDEGNA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - SARDEGNA","10254,7","6","5","5"
"2018","COMUNI","LOMBARDIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","4456827,87","623","544","603"
"2018","COMUNI","LOMBARDIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","2518106,02","500","303","348"
"2018","COMUNI","LOMBARDIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","546067,89","65","42","42"
"2018","COMUNI","LOMBARDIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","38776,82","13","10","10"
"2018","COMUNI","BASILICATA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 7 - CAMPANIA, BASILICATA","135650,46","5","5","5"
"2018","COMUNI","BASILICATA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","254767,04","23","19","21"
"2018","COMUNI","BASILICATA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","228182,06","32","22","25"
"2018","COMUNI","BASILICATA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - CAMPANIA, PUGLIA, BASILICATA","1627,91","1","1","1"
"2018","COMUNI","BASILICATA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- CAMPANIA, BASILICATA, CALABRIA ","3483,95","2","1","1"
"2018","COMUNI","VALLE D'AOSTA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","119980,55","27","26","26"
"2018","COMUNI","VALLE D'AOSTA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","157628,2","23","17","18"
"2018","COMUNI","VALLE D'AOSTA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","263528,09","25","23","23"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","1860940,95","126","115","122"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1165008,72","157","91","105"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","54663,24","18","9","10"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","114991,11","35","25","25"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","6305,78","2","2","2"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","154216,04","48","28","29"
"2018","COMUNI","TRENTINO ALTO ADIGE","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","47522,41","1","1","1"
"2018","COMUNI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","412043,46","36","34","36"
"2018","COMUNI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","654883,27","101","54","60"
"2018","COMUNI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","145486,88","68","24","24"
"2018","COMUNI","FRIULI VENEZIA GIULIA","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","4994321,06","97","82","83"
"2018","COMUNI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","1227819,9","82","79","82"
"2018","COMUNI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","954456,54","145","78","82"
"2018","COMUNI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","42709,16","19","14","14"
"2018","COMUNI","VENETO","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","1217526,35","200","83","92"
"2018","COMUNI","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","860180,6","142","81","86"
"2018","COMUNI","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","306290,25","105","40","45"
"2018","COMUNI","EMILIA ROMAGNA","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","7822,45","1","1","1"
"2018","COMUNI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","1449891,81","222","105","112"
"2018","COMUNI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","1351670,68","193","109","115"
"2018","COMUNI","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","342703,18","110","39","46"
"2018","COMUNI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","347164,46","65","40","42"
"2018","COMUNI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","273430,04","50","39","39"
"2018","COMUNI","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","92185,77","44","17","17"
"2018","COMUNI","LIGURIA","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","46802,74","6","6","6"
"2018","COMUNI","LIGURIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","252284,1","33","29","30"
"2018","COMUNI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 13","VALLE D'AOSTA, PIEMONTE","344039,59","24","22","23"
"2018","COMUNI","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","564606,15","36","35","36"
"2018","COMUNI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 13","LOMBARDIA, LIGURIA","275362,02","91","89","89"
"2018","COMUNI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","4250378,33","406","375","378"
"2018","COMUNI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","PROVINCIA DI MILANO E PROVINCIA DI LODI","1723741,39","80","74","74"
"2018","COMUNI","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","6194170,94","312","297","299"
"2018","COMUNI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","308582,8","47","44","45"
"2018","COMUNI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","2382365,4","72","60","62"
"2018","COMUNI","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","232800,17","30","29","29"
"2018","COMUNI","TRENTINO ALTO ADIGE","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","-1904,8","3","3","3"
"2018","COMUNI","LAZIO","TOSCANA","GAS NATURALE 8","LAZIO, ABRUZZO, MOLISE","4666,24","1","1","1"
"2018","COMUNI","LAZIO","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","8359001,8","75","63","66"
"2018","COMUNI","LAZIO","TOSCANA","GAS NATURALE 10","LAZIO, ABRUZZO, MOLISE 	","1381864,41","49","41","44"
"2018","COMUNI","MARCHE","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","232527,28","25","20","21"
"2018","COMUNI","MARCHE","TOSCANA","GAS NATURALE 10","TOSCANA, UMBRIA, MARCHE","93123,07","19","17","17"
"2018","COMUNI","MOLISE","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","136014,71","13","12","12"
"2018","COMUNI","MOLISE","TOSCANA","GAS NATURALE 10","LAZIO, ABRUZZO, MOLISE 	","36180,42","15","14","14"
"2018","COMUNI","PUGLIA","TOSCANA","GAS NATURALE 9","CAMPANIA, PUGLIA, BASILICATA","786390,87","35","29","32"
"2018","COMUNI","PUGLIA","TOSCANA","GAS NATURALE 10","CAMPANIA, PUGLIA, BASILICATA","158744,26","30","29","29"
