#Denominazione_Iniziativa,Denominazione_Lotto,Identificativo_Lotto,Tipo_Strumento,Prodotto,Codice_CPV,Descrizione_CPV,Tipo_Prodotto,Categoria_Merceologica,Descrizione_Dettaglio,Principale_Accessorio,Articolo_Disponibile_Mese_Corrente,Articolo_Disponibile_Anno_Solare
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi informativi multimediali di bordo - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Validatrici - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Validatrici - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Colori di Istituto - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Colori di Istituto - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Kit trasporto disabili - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Kit trasporto disabili - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Opzioni di personalizzazione con scritte e bande adesive - Ordinativo d fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Opzioni di personalizzazione con scritte e bande adesive - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di manutenzione Full Service - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di manutenzione Full Service - Pre-Ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di rottamazione - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di rottamazione - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di sviluppo e integrazione dei dispositivi ITS - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS EXTRA-URBANO NORMALE CON ALIMENTAZIONE A GASOLIO A PIANALE RIALZATO","70713907A0","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di sviluppo e integrazione dei dispositivi ITS - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Autobus - Ordinativo di fornitura","Primario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Autobus - Pre-ordine","Primario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Cabine protezione conducente - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Cabine protezione conducente - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Conta passeggeri - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Conta passeggeri - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Optional tecnici - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Optional tecnici - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi AVM - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi AVM - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di indicatori di linea e percorso - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di indicatori di linea e percorso - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di videosorveglianza - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di videosorveglianza - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi informativi multimediali di bordo - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi informativi multimediali di bordo - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Validatrici - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Validatrici - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Colori di Istituto - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Colori di Istituto - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Opzioni di personalizzazione con scritte e bande adesive - Ordinativo d fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Opzioni di personalizzazione con scritte e bande adesive - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di manutenzione Full Service - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di manutenzione Full Service - Pre-Ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di rottamazione - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di rottamazione - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di sviluppo e integrazione dei dispositivi ITS - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A GASOLIO A PIANALE INTEGRALMENTE RIBASSATO","7071355ABD","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di sviluppo e integrazione dei dispositivi ITS - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Autobus - Ordinativo di fornitura","Primario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Autobus - Pre-ordine","Primario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Cabine protezione conducente - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Cabine protezione conducente - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Conta passeggeri - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Conta passeggeri - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Optional tecnici - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Optional tecnici - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi AVM - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi AVM - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di indicatori di linea e percorso - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di indicatori di linea e percorso - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di videosorveglianza - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi di videosorveglianza - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi informativi multimediali di bordo - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Sistemi informativi multimediali di bordo - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Validatrici - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Validatrici - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Colori di Istituto - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Colori di Istituto - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Opzioni di personalizzazione con scritte e bande adesive - Ordinativo d fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Opzioni di personalizzazione con scritte e bande adesive - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di manutenzione Full Service - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di manutenzione Full Service - Pre-Ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di rottamazione - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di rottamazione - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di sviluppo e integrazione dei dispositivi ITS - Ordinativo di fornitura","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE A METANO CNG A PIANALE INTEGRALMENTE RIBASSATO","707136422D","Convenzione","SERVIZI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Servizio","Veicoli, mobilità e trasporti","Servizio di sviluppo e integrazione dei dispositivi ITS - Pre-ordine","Secondario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE IBRIDA A PIANALE INTEGRALMENTE RIBASSATO","70713842AE","Convenzione","AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Autobus - Ordinativo di fornitura","Primario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE IBRIDA A PIANALE INTEGRALMENTE RIBASSATO","70713842AE","Convenzione","AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","Autobus - Pre-ordine","Primario","S","S"
"ACQUISTO AUTOBUS 3","AUTOBUS URBANO LUNGO CON ALIMENTAZIONE IBRIDA A PIANALE INTEGRALMENTE RIBASSATO","70713842AE","Convenzione","BENI OPZIONALI PER AUTOBUS","34121100-2","AUTOBUS PUBBLICI","Bene","Veicoli, mobilità e trasporti","AAB3L6 Conta passeggeri - Ordinativo di fornitura","Secondario","S","S"
