cod_amm	cod_ou	cod_uni_ou	des_ou	regione	provincia	comune	indirizzo	cap	cf	dt_verifica_cf	data_avvio_nso
a1_ss	UO_ATS_ASSL8_FARMOSP_SST	N6P36J	ASSL8 UFFICIO ORDINANTE FARMACIA OSPEDALIERA SS TRINITA'	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_ASSL8_FARMTER_CA	8OUVGB	ASSL8 UFFICIO ORDINANTE FARMACIA TERRITORIALE CAGLIARI	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_ASSL8_FARMTER_IS	FXDDID	ASSL8 UFFICIO ORDINANTE FARMACIA TERRITORIALE ISILI	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_ASSL8_FARMTER_MU	5I4WT9	ASSL8 UFFICIO ORDINANTE FARMACIA TERRITORIALE MURAVERA	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_ASSL8_FARMTER_QU	MI6KEG	ASSL8 UFFICIO ORDINANTE FARMACIA TERRITORIALE QUARTU	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_ASSL8_FARMTER_SE	3PRUQ4	ASSL8 UFFICIO ORDINANTE FARMACIA TERRITORIALE SENORBI'	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_ASSL8_GIURAMM	PA19KW	ASSL8 - Servizio Giuridico-Amministrativo di Area	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AAGG_AORG	CXK0FE	SC Assetto Organizzativo, Relazioni istituzionali e Comunicazione Pubblica	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AAGG_CVA_01	3WI5V1	ASSL1 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_02	MMP4SF	ASSL2 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	OT	Olbia	Via Bazzoni-Sircana, 2/2A	07026	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_03	QSW2JD	ASSL3 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	NU	Nuoro	Via Demurtas, 1	08100	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_04	IS9TZO	ASSL4 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	OG	Lanusei	Via Piscinas, 5	08045	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_05	0151NG	ASSL5 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	OR	Oristano	Via Carducci, 35	09170	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_06	SNRRH0	ASSL6 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	VS	Sanluri	Via Ungaretti, 9	09025	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_07	D9WLQF	ASSL7 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	CI	Carbonia	Via Dalmazia 83	09013	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_CVA_08	ZYHX76	ASSL8 Ufficio Ordinante SC Funz. Committenza - Contrattualistica e Verifiche Amm.ve	Sardegna	CA	Cagliari	Via Tigellio, 21/A	09123	92005870909	2020-02-10	2020-02-10
a1_ss	UO_ATS_DIP_AAGG_DSTR	1AHWF2	SC Segreteria Direz. Strategica, Affari Generali e Atti Amministrativi	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ	811NE3	DIPARTIMENTO Gestione Accentrata Acquisti	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB	RDKC43	SC Acquisti di Beni	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_BIN	H2DOLU	ASSL8 UFFICIO ORDINANTE MAG. ECONOMALE BINAGHI	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_MAC	A1N9F2	ASSL3 UFFICIO ORDINANTE MAG. ECONOMALE MACOMER	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_MAR	8EX9CR	ASSL8 UFFICIO ORDINANTE MAG. ECONOMALE MARINO	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_OLN	EI6RSE	ASSL2 UFFICIO ORDINANTE MAG. ECONOMALE OLBIA	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_ORI	2UORKR	ASSL5 UFFICIO ORDINANTE MAG. ECONOMALE PP. OO. ORISTANO	Sardegna	OR	Oristano	Via Carducci n. 35	09170	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_POSO	CZBE1A	ASSL3 UFFICIO ORDINANTE MAG. ECONOMALE P.O. SORGONO	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_QUA	OY3W0V	ASSL8 UFFICIO ORDINANTE MAG. ECONOMALE TERR. QUARTU	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_SAN	XLM1M0	ASSL6 UFFICIO ORDINANTE MAG. ECONOMALE SANLURI	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_SGI	L11RC9	ASSL8 UFFICIO ORDINANTE MAG. ECONOMALE S. GIUSEPPE	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_SIN	8FN22S	ASSL3 UFFICIO ORDINANTE MAG. ECONOMALE SINISCOLA	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_SMARC	SD26QA	ASSL8 UFFICIO ORDINANTE MAG. ECONOMALE SAN MARCELLINO	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_SOR	XB08EH	ASSL3 UFFICIO ORDINANTE MAG. ECONOMALE SORGONO	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_SS	QEP9ED	ASSL1 UFFICIO ORDINANTE MAG. ECONOMALE ASSL SASSARI	Sardegna	SS	Sassari	Strada Statale 200, presso Villaggio San Camillo	07100	92005870909	2020-02-18	2020-02-18
a1_ss	UO_ATS_DIP_ACQ_AB_SST	DKIOA0	ASSL8 UFFICIO ORDINANTE MAG. ECONOMALE SS TRINITA'	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_AB_TEM	6R68JX	ASSL2 UFFICIO ORDINANTE MAG. ECONOMALE TEMPIO	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_INGCL	FKELWF	SC Ingegneria Clinica	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_LP	MSX59J	SC Logistica e Valorizzazione del Patrimonio	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_SNS	QREWK3	SC Acquisti di Servizi Non Sanitari	Sardegna	NU	Nuoro	Via Demurtas, 1	08100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ACQ_SS	ISMDKP	SC Acquisti di Servizi Sanitari	Sardegna	NU	Nuoro	Via Demurtas, 1	08100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AT_CA	TTUVOI	SC Area Tecnica Cagliari	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AT_EM	FHZNMC	SSD Energy Management	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AT_NL	LJYVCO	SC Area Tecnica Nuoro-Lanusei	Sardegna	NU	Nuoro	Via Demurtas, 1	08100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AT_OCS	9ESX0C	SC Area Tecnica Oristano-Carbonia-Sanluri	Sardegna	OR	Oristano	Via Carducci n. 35	09170	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_AT_PLP	3WW7AF	SC Progettazione e Lavori Pubblici	Sardegna	SS	Sassari	Via Amendola, 57	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_BIL_INV	QOBFOB	SSD Inventario Beni Immobili e Mobili	Sardegna	NU	Nuoro	Via Demurtas, 1	08100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_C	GOXQOI	DIPARTIMENTO Salute Mentale e Dipendenze (DSMD) Centro	Sardegna	OR	Oristano	Via Carducci, 35	09170	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_N	OYRSCS	DIPARTIMENTO Salute Mentale e Dipendenze (DSMD) Nord	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S	SO00UY	DIPARTIMENTO Salute Mentale e Dipendenze (DSMD) Sud	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_DP_CAG	FZH9EN	SC Area Dipendenze Patologiche Cagliari	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_DP_CAR	L8KRZZ	SC Dipendenze Patologiche Carbonia	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_DP_SAN	OCH656	SSD Dipendenze P.Sanluri	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_NPI_CAG	FELFXW	Ufficio Ordinante DSMD Sud - NPI - Cagliari	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_NPI_CAR	O1LPGI	Ufficio Ordinante DSMD Sud - NPI - Carbonia Iglesias	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_NPI_SAN	M0CEP8	Ufficio Ordinante DSMD Sud - NPI - Sanluri	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_DSMD_S_REMS	LB1HTQ	Ufficio Ordinante DSMD Sud - REMS	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_FARM_DPC1	PT7G9F	UFFICIO ORDINANTE DIPARTIMENTO DEL FARMACO DPC 1	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_FARM_DPC2	BH3R4J	UFFICIO ORDINANTE DIPARTIMENTO DEL FARMACO DPC 2	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_FARM_DPC3	ASEB5A	UFFICIO ORDINANTE DIPARTIMENTO DEL FARMACO DPC 3	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ICT	226VHN	DIPARTIMENTO Information Communication Technology	Sardegna	SS	Sassari	Via Monte Grappa, 82	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ICT_INFRA	PAAW6N	SC Infrastrutture, tecnologie dell informazione e delle comunicazioni	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_ICT_SIAMM	HBGKB9	SC Sistemi Informativi Amministrativi	Sardegna	SS	Sassari	Via Monte Grappa, 82	07100	92005870909	2020-01-29	2020-01-20
a1_ss	UO_ATS_DIP_ICT_SISAN	05C6JN	SC Sistemi Informativi Sanitari	Sardegna	SS	Sassari	Via Monte Grappa, 82	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_PREV_C	6X5DJA	DIPARTIMENTO di Prevenzione Centro	Sardegna	OR	Oristano	Via Carducci, 35	09170	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_PREV_N	1CAHBU	DIPARTIMENTO di Prevenzione Nord	Sardegna	SS	Sassari	Via Rizzeddu 21/b	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_PREV_S	0H3L5W	DIPARTIMENTO di Prevenzione Sud	Sardegna	CA	Cagliari	Via Romagna, 16	09127	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_RU	ORFNEI	DIPARTIMENTO Risorse Umane	Sardegna	OR	Oristano	Via Carducci n. 35	09170	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM	W3MXK3	SC Formazione, Ricerca e Cambiamento Org.vo (NU)	Sardegna	NU	Nuoro	Via Trieste, 2	08100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_CA	HTNETD	SC Formazione, Ricerca e Cambiamento Org.vo (CA)	Sardegna	CA	Selargius	Via Piero della Francesca, 1	09047	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_CI	SE1VFG	SC Formazione, Ricerca e Cambiamento Org.vo (CI)	Sardegna	CI	Carbonia	Via Dalmazia 83	09013	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_OG	H1TK0X	SC Formazione, Ricerca e Cambiamento Org.vo (OG)	Sardegna	OG	Lanusei	Via Piscinas ,5	08045	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_OR	NHWIDQ	SC Formazione, Ricerca e Cambiamento Org.vo (OR)	Sardegna	OR	Oristano	Via Carducci, 35	09170	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_OT	O8HM97	SC Formazione, Ricerca e Cambiamento Org.vo (OT)	Sardegna	OT	Olbia	Via Bazzoni Sircana, 2	07026	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_SS	TUIYX0	SC Formazione, Ricerca e Cambiamento Org.vo (SS)	Sardegna	SS	Sassari	Via Enrico Costa n. 57 (Piazza Fiume)	07100	92005870909	2020-01-29	2020-01-30
a1_ss	UO_ATS_DIP_STAFF_FORM_VS	6U3SF3	SC Formazione, Ricerca e Cambiamento Org.vo (VS)	Sardegna	VS	Sanluri	Via Ungaretti, 9	09025	92005870909	2020-01-29	2020-01-30
a4_te	Ufficio_Ordini	AYDLT9	Ufficio Ordini	Abruzzo	TE	Teramo	Circonvallazione Ragusa, 1	64100	00115590671	2020-01-16	2020-01-16
a9_tv	T001	5HHGRX	Economato e Gestione Logistica	Veneto	TV	Treviso	via Sant'Ambrogio di Fiera, 37	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T003	ETH2AV	Servizi Tecnici e Patrimoniali	Veneto	TV	Treviso	Via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T004	F9E7W9	Sistemi Informativi	Veneto	TV	Treviso	via Sant'Ambrogio di Fiera, 37	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T006	Q4F52R	Cittadella Sanitaria	Veneto	TV	Treviso	Via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2020-02-13	2020-02-13
a9_tv	T008	G06MSM	Risorse Umane	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T009	TZHY3J	Affari Generali e Legali	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T011	F8P64F	Direzione Amministrativa di Ospedale	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T012	KANYWF	Direzione Amministrativa Territoriale	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T015	911164	Servizi Sociali e Socio Sanitari	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T017	2STX6F	Formazione	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
a9_tv	T018	HQ9JE0	Farmaceutica Territoriale	Veneto	TV	Treviso	via S. Ambrogio di Fiera n. 37 - 31100 Treviso (TV)	31100	03084880263	2019-09-26	2019-09-26
acssl	ACSS_GESTIONE_ORDINI	JFTOSN	UFFICIO SMISTAMENTO ORDINI	Lombardia	MI	Milano	Via Pola 12	20124	97743230159	2020-01-21	2020-01-21
afs	FE_SACCO	W14LJR	Ragioneria Sacco	Lombardia	MI	Milano	Via G.B. Grassi 74	20157	09319690963	2019-12-18	2019-12-18
afs	FE_TERRITORIALE	OD7VV6	Ragioneria Territoriale	Lombardia	MI	Milano	Via G.B. Grassi 74	20157	09319690963	2019-12-18	2019-12-18
agid	AASI	NOXAMZ	Area Architetture Standard e Infrastrutture	Lazio	RM	Roma	via Liszt 21	00144	97735020584	2020-04-25	2020-03-18
alisa	C	AX9JL1	CARICO CESPITI	Liguria	GE	Genova	PIAZZA DELLA VITTORIA, 15	16121	02421770997	2019-09-26	2019-09-26
alisa	COA	VR35CD	CENTRO ORDINANTE AZIENDALE	Liguria	GE	Genova	PIAZZA DELLA VITTORIA, 15	16121	02421770997	2020-04-29	2019-09-26
alisa	CU	3VW8JF	CENTRO UNICO REGIONALE DISTRIBUZIONE FARMACI	Liguria	GE	Genova	VIA GABRIELE D'ANNUNZIO, 64	16121	02421770997	2020-04-29	2019-09-26
aocdcb	Economato	0IKY9U	Economato	Sicilia	PA	Palermo	Piazza Nicola Leotta 4a	90127	05841770828	2020-01-28	2019-12-27
aocdcb	Facility	55CCB0	Affari Generali	Sicilia	PA	Palermo	Piazza Nicola Leotta, 4a	90127	05841770828	2020-01-28	2019-12-27
aocdcb	Provveditorato	BFNE0H	Provveditorato ed Economato	Sicilia	PA	Palermo	Piazza Nicola Leotta 4a	90127	05841770828	2020-01-28	2019-12-27
aocdcb	RisorseUmane	UIB2BK	Risorse Umane	Sicilia	PA	Palermo	Piazza Nicola Leotta 4a	90127	05841770828	2020-01-28	2020-01-10
aocdcb	ServizioLegale	NON98O	Servizio Legale	Sicilia	PA	Palermo	Piazza Nicola Leotta 4a	90127	05841770828	2020-01-10	2020-01-10
aocdcb	SIST-INFORMATICI	57ZHMT	Sistemi Informatici	Sicilia	PA	Palermo	Piazza Nicola Leotta 4a	90127	05841770828	2020-01-28	2019-12-27
aocdcb	STAFF	SPBUOM	STAFF	Sicilia	PA	Palermo	Piazza Nicola Leotta,4a	90127	05841770828	2020-01-28	2020-01-28
aocdcb	Tecnico	BSBUC5	Servizio Tecnico	Sicilia	PA	Palermo	Piazza Nicola Leotta, 4a	90127	05841770828	2020-01-28	2019-12-27
aocss_0	ZAF908	CWJ2GN	S.C. FARMACIA	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZAG916	9NYSMG	S.C. AFFARI ISTITUZIONALI	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZAM913	HC89QE	S.C. ACQUISTI MATERIALI	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZAS973	ZKAMVL	S.C. ACQUISIZIONE SERVIZI SERVICE  NOLEGGI	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZCP918	4ZBN42	S.C. UFFICIO RELAZIONI CON IL PUBBLICO	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZDS909	F0SLT6	S.C. DIREZIONE AMM.VA PRESIDI OSPEDALIERI	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZEC905	LQGGCT	S.C. ECONOMATO	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZEF915	57E47D	S.C. ECONOMICO/FINANZIARIO	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZEL118	8JQXLC	S.C. EMERGENZA TERRITORIALE 118	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZFU917	829T1O	S.C. FORMAZIONE PERMANENTE AGGIORNAMENTO DELLE RISORSE UMANE	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZGU921	JIGP0C	S.C. GESTIONE GIURIDICA DELLE RISORSE UMANE	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZIC903	F6WL9T	S.C. INGEGNERIA CLINICA	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZIT901	UA1Q4D	S.C. ICT E INGEGNERIA CLINICA	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZLE911	PSRA99	S.C. LEGALE	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZOU914	7YIOJA	S.C. ORGANIZZAZIONE ACQUISIZIONE RISORSE UMANE	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZPA910	4MFPEV	S.C. PATRIMONIO	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZTE926	KNM4B9	S.C. TECNICO	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aocss_0	ZTU920	OCA1RC	S.C. TRATTAMENTO ECONOMICO DELLE RISORSE UMANE	Piemonte	TO	Torino	Corso Bramante 88	10126	10771180014	2019-09-26	2019-09-26
aol_087	VER66P	I7S54D	Uff_eOrdini PA	Sicilia	CT	Catania	Via Messina 829	95126	04721280875	2019-12-17	2019-12-17
aoorm_pu	AGL	TQ3DXY	Affari Istituzionali e Generali	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	CDG	04GGCN	Controllo di Gestione	Marche	PU	Pesaro	p.le Cinelli 4	61126	02432930416	2020-01-07	2020-01-07
aoorm_pu	DAP	HOPHDC	Direzione amministrativa di presidio	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	DMPSC	G0MRDL	Direzione medica di presidio Santa Croce	Marche	PU	Fano	via vittorio veneto 2	61032	02432930416	2020-01-07	2020-01-07
aoorm_pu	DMPSS	ZZLJ2M	Direzione medica di presidio San Salvatore	Marche	PU	Pesaro	p.le cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	EC	NAS36I	Approvvigionamento beni servizi e logistica	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	FASC	Y2248C	FARMACIA PRESIDIO SANTA CROCE	Marche	PU	Fano	viale Vittorio Veneto	61032	02432930416	2019-09-30	2019-09-30
aoorm_pu	FASS	W5F7TK	FARMACIA PRESIDIO SAN SALVATORE	Marche	PU	Pesaro	piazzale Cinelli	61121	02432930416	2019-09-30	2019-09-30
aoorm_pu	FR	8K0KRG	Ufficio Formazione e Universita	Marche	PU	Pesaro	via Lombroso	61122	02432930416	2020-01-07	2020-01-07
aoorm_pu	FS	I2U40N	Fisica medica e tecnologie biomediche	Marche	PU	Pesaro	via Lombroso	61122	02432930416	2020-01-07	2020-01-07
aoorm_pu	ICT	XQLLTI	Information Comunication Tecnology	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	PA	TQX2ME	Ufficio Patrimonio	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	PE	9NJ2T3	Gestione ed amministrazione delle risorse umane	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	SI	BU0A9I	Servizio Informatico	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	STP	3EAF1Y	Servizio Tecnico e manutenzioni	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	UCL	XB3E09	Ufficio legale e contenzioso	Marche	PU	Pesaro	p.le Cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorm_pu	URP1	EATXDC	Urp comunicazioni e informazioni	Marche	PU	Pesaro	p.le cinelli 4	61121	02432930416	2020-01-07	2020-01-07
aoorp_0	SCPROVVEDITORATO	XHJI8G	STRUTTURA COMPLESSA PROVVEDITORATO	Sicilia	ME	Messina	Contrada PAPARDO	98158	03051880833	2020-01-20	2020-01-20
aoorv_pa	Uff_eFarmacia	ILIKN6	UOC Farmacia	Sicilia	PA	Palermo	Viale Strasburgo 233	90146	05841780827	2019-11-15	2019-11-15
